Total samples: 224358

1729	143	0.06%
0054	143	0.06%
2238	143	0.06%
1552	143	0.06%
0935	143	0.06%
1524	143	0.06%
0817	143	0.06%
1932	143	0.06%
0237	143	0.06%
2142	143	0.06%
0503	143	0.06%
1341	143	0.06%
0642	143	0.06%
0354	143	0.06%
0134	143	0.06%
0758	143	0.06%
0842	143	0.06%
2239	143	0.06%
0010	142	0.06%
0007	142	0.06%
0214	142	0.06%
0016	142	0.06%
1944	142	0.06%
0012	142	0.06%
1205	142	0.06%
0013	142	0.06%
1252	142	0.06%
1122	142	0.06%
0356	142	0.06%
0804	142	0.06%
0724	142	0.06%
0100	142	0.06%
1849	142	0.06%
0922	142	0.06%
0439	142	0.06%
0136	142	0.06%
0247	142	0.06%
2232	142	0.06%
1431	142	0.06%
1954	142	0.06%
1359	142	0.06%
1300	142	0.06%
1809	142	0.06%
1714	142	0.06%
2031	142	0.06%
1016	142	0.06%
1423	142	0.06%
1617	142	0.06%
0201	142	0.06%
0753	142	0.06%
1626	142	0.06%
2029	142	0.06%
0705	142	0.06%
0839	142	0.06%
0600	142	0.06%
0226	142	0.06%
0050	142	0.06%
0848	142	0.06%
0124	142	0.06%
1033	142	0.06%
0520	141	0.06%
2043	141	0.06%
1934	141	0.06%
2117	141	0.06%
1346	141	0.06%
1825	141	0.06%
1055	141	0.06%
1338	141	0.06%
0730	141	0.06%
2042	141	0.06%
2327	141	0.06%
0357	141	0.06%
0623	141	0.06%
0032	141	0.06%
1619	141	0.06%
1242	141	0.06%
1317	141	0.06%
0155	141	0.06%
1953	141	0.06%
0229	141	0.06%
0930	141	0.06%
0043	141	0.06%
2030	141	0.06%
1817	141	0.06%
1403	141	0.06%
2033	141	0.06%
0120	141	0.06%
0233	141	0.06%
0738	141	0.06%
1811	141	0.06%
0305	141	0.06%
2131	141	0.06%
2208	141	0.06%
0203	141	0.06%
0240	141	0.06%
0301	141	0.06%
1828	141	0.06%
0609	141	0.06%
1950	141	0.06%
2306	141	0.06%
1031	140	0.06%
0858	140	0.06%
0903	140	0.06%
2019	140	0.06%
1525	140	0.06%
1454	140	0.06%
1221	140	0.06%
0605	140	0.06%
0121	140	0.06%
1652	140	0.06%
1835	140	0.06%
1145	140	0.06%
0619	140	0.06%
0428	140	0.06%
0511	140	0.06%
2217	140	0.06%
2222	140	0.06%
1547	140	0.06%
2122	140	0.06%
1316	140	0.06%
1511	140	0.06%
0206	140	0.06%
1751	140	0.06%
0156	140	0.06%
1556	140	0.06%
1759	140	0.06%
1458	140	0.06%
1111	140	0.06%
0514	140	0.06%
0854	140	0.06%
0227	140	0.06%
1854	140	0.06%
1913	140	0.06%
0628	140	0.06%
0131	140	0.06%
1515	140	0.06%
0414	140	0.06%
2323	140	0.06%
1727	140	0.06%
0715	140	0.06%
0927	140	0.06%
1025	140	0.06%
1641	140	0.06%
2218	140	0.06%
1320	140	0.06%
2318	140	0.06%
0853	140	0.06%
1128	140	0.06%
1931	140	0.06%
1924	140	0.06%
0015	140	0.06%
1212	140	0.06%
0159	140	0.06%
1333	140	0.06%
0257	140	0.06%
2137	139	0.06%
1844	139	0.06%
1551	139	0.06%
0157	139	0.06%
1721	139	0.06%
0831	139	0.06%
1639	139	0.06%
0502	139	0.06%
2357	139	0.06%
0527	139	0.06%
2136	139	0.06%
1733	139	0.06%
0948	139	0.06%
0938	139	0.06%
0950	139	0.06%
2233	139	0.06%
2342	139	0.06%
0823	139	0.06%
0117	139	0.06%
0337	139	0.06%
0239	139	0.06%
1926	139	0.06%
0654	139	0.06%
1653	139	0.06%
0522	139	0.06%
1156	139	0.06%
0855	139	0.06%
1347	139	0.06%
0338	139	0.06%
0451	139	0.06%
1928	139	0.06%
2324	139	0.06%
0259	139	0.06%
1512	139	0.06%
1800	139	0.06%
1159	139	0.06%
0243	139	0.06%
1139	139	0.06%
0546	139	0.06%
2203	139	0.06%
0518	139	0.06%
1340	139	0.06%
1313	139	0.06%
1602	139	0.06%
1631	139	0.06%
0551	139	0.06%
1726	139	0.06%
1146	139	0.06%
0316	139	0.06%
1741	138	0.06%
1743	138	0.06%
0617	138	0.06%
1644	138	0.06%
1533	138	0.06%
0836	138	0.06%
1224	138	0.06%
0626	138	0.06%
0627	138	0.06%
0431	138	0.06%
1404	138	0.06%
2237	138	0.06%
1715	138	0.06%
0436	138	0.06%
1812	138	0.06%
1901	138	0.06%
0543	138	0.06%
1820	138	0.06%
0323	138	0.06%
0902	138	0.06%
2219	138	0.06%
0515	138	0.06%
1127	138	0.06%
0516	138	0.06%
0939	138	0.06%
1417	138	0.06%
0119	138	0.06%
2032	138	0.06%
1345	138	0.06%
1117	138	0.06%
1453	138	0.06%
0002	138	0.06%
2132	138	0.06%
1445	138	0.06%
1646	138	0.06%
2236	138	0.06%
1637	138	0.06%
1058	138	0.06%
0743	138	0.06%
2106	138	0.06%
0917	138	0.06%
0639	138	0.06%
0004	138	0.06%
0212	138	0.06%
1700	138	0.06%
2036	138	0.06%
0728	138	0.06%
1553	138	0.06%
2339	138	0.06%
1656	138	0.06%
0943	137	0.06%
1123	137	0.06%
0149	137	0.06%
0607	137	0.06%
1047	137	0.06%
1105	137	0.06%
0452	137	0.06%
1826	137	0.06%
0415	137	0.06%
2001	137	0.06%
1436	137	0.06%
0103	137	0.06%
2211	137	0.06%
0919	137	0.06%
1545	137	0.06%
2332	137	0.06%
1238	137	0.06%
0342	137	0.06%
2344	137	0.06%
0711	137	0.06%
0148	137	0.06%
2102	137	0.06%
0055	137	0.06%
1523	137	0.06%
0018	137	0.06%
0008	137	0.06%
2204	137	0.06%
0509	137	0.06%
0640	137	0.06%
1104	137	0.06%
1516	137	0.06%
1215	137	0.06%
1209	137	0.06%
2129	137	0.06%
1040	137	0.06%
0812	137	0.06%
0720	137	0.06%
1613	137	0.06%
1101	136	0.06%
0510	136	0.06%
1542	136	0.06%
0941	136	0.06%
0045	136	0.06%
1227	136	0.06%
1306	136	0.06%
1155	136	0.06%
1301	136	0.06%
1426	136	0.06%
0407	136	0.06%
1447	136	0.06%
1912	136	0.06%
1148	136	0.06%
0457	136	0.06%
0442	136	0.06%
1149	136	0.06%
1150	136	0.06%
0929	136	0.06%
1036	136	0.06%
0553	136	0.06%
1223	136	0.06%
0652	136	0.06%
2205	136	0.06%
0505	136	0.06%
1904	136	0.06%
0347	136	0.06%
1956	136	0.06%
1833	136	0.06%
2125	136	0.06%
0052	136	0.06%
0333	136	0.06%
1107	136	0.06%
2156	136	0.06%
0911	136	0.06%
1046	136	0.06%
0406	136	0.06%
0211	136	0.06%
0810	136	0.06%
1059	136	0.06%
2015	136	0.06%
1747	136	0.06%
2304	136	0.06%
0307	136	0.06%
1823	135	0.06%
1013	135	0.06%
0123	135	0.06%
2343	135	0.06%
0601	135	0.06%
2055	135	0.06%
1959	135	0.06%
2315	135	0.06%
1121	135	0.06%
0144	135	0.06%
1401	135	0.06%
0900	135	0.06%
0108	135	0.06%
1942	135	0.06%
0741	135	0.06%
1633	135	0.06%
1911	135	0.06%
1228	135	0.06%
0139	135	0.06%
0313	135	0.06%
1722	135	0.06%
0710	135	0.06%
1902	135	0.06%
0746	135	0.06%
0242	135	0.06%
2221	135	0.06%
1958	135	0.06%
0544	135	0.06%
1824	135	0.06%
2341	135	0.06%
0813	135	0.06%
0957	135	0.06%
0944	135	0.06%
1024	135	0.06%
1716	135	0.06%
1236	135	0.06%
0153	135	0.06%
0925	135	0.06%
1607	135	0.06%
0355	135	0.06%
0905	135	0.06%
1158	135	0.06%
0808	135	0.06%
1246	135	0.06%
1916	135	0.06%
2335	134	0.06%
0445	134	0.06%
2105	134	0.06%
0000	134	0.06%
0742	134	0.06%
0422	134	0.06%
1647	134	0.06%
0222	134	0.06%
1456	134	0.06%
0009	134	0.06%
1536	134	0.06%
1603	134	0.06%
1634	134	0.06%
1938	134	0.06%
0657	134	0.06%
0748	134	0.06%
0523	134	0.06%
2234	134	0.06%
0933	134	0.06%
0541	134	0.06%
1529	134	0.06%
1734	134	0.06%
2038	134	0.06%
0631	134	0.06%
1308	134	0.06%
1110	134	0.06%
0635	134	0.06%
1030	134	0.06%
1937	134	0.06%
2346	134	0.06%
0940	134	0.06%
1555	134	0.06%
0207	134	0.06%
0658	134	0.06%
2012	134	0.06%
2209	134	0.06%
2049	134	0.06%
0924	134	0.06%
0806	134	0.06%
0419	134	0.06%
0736	134	0.06%
0353	134	0.06%
2230	134	0.06%
0042	134	0.06%
2004	134	0.06%
1132	134	0.06%
0954	134	0.06%
0506	134	0.06%
0426	134	0.06%
0221	134	0.06%
0752	134	0.06%
0841	134	0.06%
1045	134	0.06%
1348	134	0.06%
1505	134	0.06%
1501	134	0.06%
0800	134	0.06%
1648	134	0.06%
1312	133	0.06%
0324	133	0.06%
1259	133	0.06%
2057	133	0.06%
0755	133	0.06%
2246	133	0.06%
0319	133	0.06%
2258	133	0.06%
2146	133	0.06%
0747	133	0.06%
2226	133	0.06%
0934	133	0.06%
1758	133	0.06%
2123	133	0.06%
0351	133	0.06%
1601	133	0.06%
2229	133	0.06%
0047	133	0.06%
1402	133	0.06%
0613	133	0.06%
1329	133	0.06%
1735	133	0.06%
0659	133	0.06%
0036	133	0.06%
1636	133	0.06%
0401	133	0.06%
1627	133	0.06%
0310	133	0.06%
0602	133	0.06%
1531	133	0.06%
0843	133	0.06%
2328	133	0.06%
1116	133	0.06%
1444	133	0.06%
1915	133	0.06%
2307	133	0.06%
1434	133	0.06%
1008	133	0.06%
0244	133	0.06%
0712	133	0.06%
1314	133	0.06%
0322	133	0.06%
1222	133	0.06%
0512	133	0.06%
2054	133	0.06%
1056	133	0.06%
0255	133	0.06%
0716	133	0.06%
0344	132	0.06%
2003	132	0.06%
0650	132	0.06%
0750	132	0.06%
1334	132	0.06%
1441	132	0.06%
0326	132	0.06%
1841	132	0.06%
1659	132	0.06%
0632	132	0.06%
1804	132	0.06%
1315	132	0.06%
2216	132	0.06%
2115	132	0.06%
0417	132	0.06%
0251	132	0.06%
1859	132	0.06%
0734	132	0.06%
0545	132	0.06%
1624	132	0.06%
0907	132	0.06%
2144	132	0.06%
1051	132	0.06%
2101	132	0.06%
1009	132	0.06%
0435	132	0.06%
2359	132	0.06%
0745	132	0.06%
1303	132	0.06%
1304	132	0.06%
1255	132	0.06%
0037	132	0.06%
0034	132	0.06%
2313	132	0.06%
0044	132	0.06%
2026	132	0.06%
0412	132	0.06%
0253	132	0.06%
1037	132	0.06%
1947	132	0.06%
1244	132	0.06%
1952	132	0.06%
0459	132	0.06%
0904	132	0.06%
1920	132	0.06%
0225	132	0.06%
0433	132	0.06%
0254	132	0.06%
1200	132	0.06%
0306	132	0.06%
2243	131	0.06%
2148	131	0.06%
0231	131	0.06%
1702	131	0.06%
0542	131	0.06%
1323	131	0.06%
0200	131	0.06%
2256	131	0.06%
1507	131	0.06%
1247	131	0.06%
2353	131	0.06%
1706	131	0.06%
1106	131	0.06%
1011	131	0.06%
2333	131	0.06%
1240	131	0.06%
1618	131	0.06%
1017	131	0.06%
0547	131	0.06%
0959	131	0.06%
2140	131	0.06%
0757	131	0.06%
0740	131	0.06%
2249	131	0.06%
1251	131	0.06%
1440	131	0.06%
2045	131	0.06%
0413	131	0.06%
1138	131	0.06%
1350	131	0.06%
0749	131	0.06%
0915	130	0.06%
1705	130	0.06%
1344	130	0.06%
0754	130	0.06%
1034	130	0.06%
1629	130	0.06%
0648	130	0.06%
0625	130	0.06%
0616	130	0.06%
1142	130	0.06%
0311	130	0.06%
1249	130	0.06%
1133	130	0.06%
1022	130	0.06%
0335	130	0.06%
0118	130	0.06%
1540	130	0.06%
1452	130	0.06%
1717	130	0.06%
1929	130	0.06%
1356	130	0.06%
1853	130	0.06%
1211	130	0.06%
1610	130	0.06%
1718	130	0.06%
2350	130	0.06%
2059	130	0.06%
2155	130	0.06%
1433	130	0.06%
0312	130	0.06%
1018	130	0.06%
0027	130	0.06%
2348	130	0.06%
2334	130	0.06%
1207	130	0.06%
1519	130	0.06%
0646	130	0.06%
0302	130	0.06%
2152	130	0.06%
0651	130	0.06%
0444	130	0.06%
2018	130	0.06%
1635	130	0.06%
1330	130	0.06%
1042	130	0.06%
1002	130	0.06%
1738	130	0.06%
1819	130	0.06%
1339	129	0.06%
2352	129	0.06%
0429	129	0.06%
1520	129	0.06%
1703	129	0.06%
1816	129	0.06%
1321	129	0.06%
0504	129	0.06%
0003	129	0.06%
1839	129	0.06%
2113	129	0.06%
0320	129	0.06%
0958	129	0.06%
0931	129	0.06%
2251	129	0.06%
1528	129	0.06%
1857	129	0.06%
0532	129	0.06%
1041	129	0.06%
0425	129	0.06%
1442	129	0.06%
1549	129	0.06%
0937	129	0.06%
2147	129	0.06%
0822	129	0.06%
0704	129	0.06%
0928	129	0.06%
0859	129	0.06%
1233	128	0.06%
1756	128	0.06%
0829	128	0.06%
0204	128	0.06%
0622	128	0.06%
0818	128	0.06%
2035	128	0.06%
0403	128	0.06%
0409	128	0.06%
2133	128	0.06%
2124	128	0.06%
0046	128	0.06%
1643	128	0.06%
0005	128	0.06%
1517	128	0.06%
0215	128	0.06%
0250	128	0.06%
1813	128	0.06%
0358	128	0.06%
2116	128	0.06%
1254	128	0.06%
0434	128	0.06%
2309	128	0.06%
1616	128	0.06%
1343	128	0.06%
0453	128	0.06%
1918	128	0.06%
1418	128	0.06%
0056	128	0.06%
2337	128	0.06%
2141	128	0.06%
1810	128	0.06%
1129	128	0.06%
1623	128	0.06%
2014	127	0.06%
2024	127	0.06%
1310	127	0.06%
1606	127	0.06%
1917	127	0.06%
2013	127	0.06%
1422	127	0.06%
0030	127	0.06%
0703	127	0.06%
1305	127	0.06%
1941	127	0.06%
0647	127	0.06%
0530	127	0.06%
1309	127	0.06%
0318	127	0.06%
0432	127	0.06%
1744	127	0.06%
1001	127	0.06%
2022	127	0.06%
0825	127	0.06%
1909	127	0.06%
0807	127	0.06%
1112	127	0.06%
0845	127	0.06%
0620	127	0.06%
0421	127	0.06%
0921	127	0.06%
1430	127	0.06%
2028	127	0.06%
0955	127	0.06%
2149	127	0.06%
2202	127	0.06%
0529	127	0.06%
1851	127	0.06%
1115	127	0.06%
2244	127	0.06%
0501	127	0.06%
2120	127	0.06%
0224	126	0.06%
1134	126	0.06%
0441	126	0.06%
0732	126	0.06%
2259	126	0.06%
1322	126	0.06%
0554	126	0.06%
0759	126	0.06%
1237	126	0.06%
1935	126	0.06%
0649	126	0.06%
0448	126	0.06%
0827	126	0.06%
1513	126	0.06%
0852	126	0.06%
1630	126	0.06%
1802	126	0.06%
0706	126	0.06%
0947	126	0.06%
0507	126	0.06%
0802	126	0.06%
0138	126	0.06%
0723	126	0.06%
0815	126	0.06%
2048	126	0.06%
1655	125	0.06%
0731	125	0.06%
0208	125	0.06%
1723	125	0.06%
2240	125	0.06%
2329	125	0.06%
0346	125	0.06%
1103	125	0.06%
2044	125	0.06%
1535	125	0.06%
1856	125	0.06%
1302	125	0.06%
2206	125	0.06%
0025	125	0.06%
0309	125	0.06%
2300	125	0.06%
1730	125	0.06%
1131	125	0.06%
1927	125	0.06%
2325	125	0.06%
0330	125	0.06%
0837	124	0.06%
2118	124	0.06%
0707	124	0.06%
2103	124	0.06%
1358	124	0.06%
0926	124	0.06%
0026	124	0.06%
2047	124	0.06%
0437	124	0.06%
2235	124	0.06%
2100	124	0.06%
2139	124	0.06%
1326	124	0.06%
0454	124	0.06%
0102	124	0.06%
2347	124	0.06%
0405	124	0.06%
0446	124	0.06%
2017	124	0.06%
0349	124	0.06%
1219	124	0.06%
2303	124	0.06%
1012	124	0.06%
0820	124	0.06%
0147	123	0.05%
1842	123	0.05%
0029	123	0.05%
1837	123	0.05%
0909	123	0.05%
1143	123	0.05%
1728	123	0.05%
1628	123	0.05%
2114	123	0.05%
0058	123	0.05%
1124	123	0.05%
0519	123	0.05%
2336	123	0.05%
1307	123	0.05%
1108	123	0.05%
1736	123	0.05%
0718	123	0.05%
0521	123	0.05%
0248	123	0.05%
0528	123	0.05%
0303	123	0.05%
1503	123	0.05%
1457	122	0.05%
2020	122	0.05%
0536	122	0.05%
1611	122	0.05%
0914	122	0.05%
0236	122	0.05%
0910	122	0.05%
0540	122	0.05%
1432	122	0.05%
2314	122	0.05%
1019	122	0.05%
0135	122	0.05%
0956	122	0.05%
0733	122	0.05%
1243	122	0.05%
1203	122	0.05%
1612	122	0.05%
0809	122	0.05%
0352	121	0.05%
2138	121	0.05%
1829	121	0.05%
0151	121	0.05%
0107	121	0.05%
1437	121	0.05%
2319	121	0.05%
0154	121	0.05%
2311	121	0.05%
0500	121	0.05%
0216	121	0.05%
0340	121	0.05%
1559	121	0.05%
0552	121	0.05%
1858	121	0.05%
0104	121	0.05%
0645	120	0.05%
1615	120	0.05%
1043	120	0.05%
1157	120	0.05%
0317	120	0.05%
1136	120	0.05%
0334	120	0.05%
1625	120	0.05%
0343	120	0.05%
0643	120	0.05%
1600	120	0.05%
0535	120	0.05%
1234	120	0.05%
0901	120	0.05%
1724	120	0.05%
0140	120	0.05%
0129	120	0.05%
1550	119	0.05%
2228	119	0.05%
0020	119	0.05%
0235	119	0.05%
0418	119	0.05%
0534	119	0.05%
1120	119	0.05%
1805	119	0.05%
0918	119	0.05%
0912	119	0.05%
1130	119	0.05%
2050	119	0.05%
2231	119	0.05%
0653	119	0.05%
0828	118	0.05%
1201	118	0.05%
